EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,B__nT_(1min),BX_(GSM)_(@_x-component_)_nT_(1min),BY_(GSM)_(@_y-component_)_nT_(1min),BZ_(GSM)_(@_z-component_)_nT_(1min)
2009-07-15T12:32:30.000Z,2.17174,-1.3184,0.334756,-1.67789
2009-07-15T12:33:30.000Z,2.42163,-1.60395,0.326058,-1.76314
2009-07-15T12:34:30.000Z,2.53009,-1.97343,0.760024,-1.3206
2009-07-15T12:35:30.000Z,2.41519,-1.45717,1.27808,-1.42717
2009-07-15T12:36:30.000Z,2.38991,-1.16928,1.68174,-1.10569
2009-07-15T12:37:30.000Z,2.71447,-1.0009,2.39502,-0.789319
2009-07-15T12:38:30.000Z,2.68163,-0.906664,2.40732,-0.731646
2009-07-15T12:39:30.000Z,2.59544,-0.991055,2.1732,-0.992941
2009-07-15T12:40:30.000Z,2.91293,-1.67234,0.335015,-2.27516
2009-07-15T12:41:30.000Z,2.78385,-1.4537,-0.147787,-2.35351
2009-07-15T12:42:30.000Z,2.77511,-1.75531,0.530664,-2.0754
2009-07-15T12:43:30.000Z,2.72825,-1.75756,0.483673,-2.02111
2009-07-15T12:44:30.000Z,2.81132,-1.85118,0.461629,-2.05157
2009-07-15T12:45:30.000Z,3.12657,-2.19392,0.416732,-2.18285
2009-07-15T12:46:30.000Z,3.01953,-2.27622,0.574314,-1.87256
2009-07-15T12:47:30.000Z,2.97775,-1.93318,0.415881,-2.20298
2009-07-15T12:48:30.000Z,2.90972,-2.21558,0.449626,-1.79922
2009-07-15T12:49:30.000Z,2.97249,-2.19467,0.505294,-1.93627
2009-07-15T12:50:30.000Z,3.1113,-2.28072,0.626184,-2.01241
2009-07-15T12:51:30.000Z,3.25492,-2.28951,0.283143,-2.28106
2009-07-15T12:52:30.000Z,3.29858,-2.10409,0.133084,-2.51854
2009-07-15T12:53:30.000Z,3.30735,-2.04001,0.853567,-2.44098
2009-07-15T12:54:30.000Z,3.28379,-1.87982,0.962571,-2.50962
2009-07-15T12:55:30.000Z,3.29962,-2.0462,0.098019,-2.48703
2009-07-15T12:56:30.000Z,3.24494,-1.72027,0.179737,-2.738
2009-07-15T12:57:30.000Z,3.33487,-1.88148,0.111142,-2.74568
2009-07-15T12:58:30.000Z,3.34228,-2.35024,-0.0727723,-2.36296
2009-07-15T12:59:30.000Z,3.20863,-2.19965,-0.0706228,-2.30878
2009-07-15T13:00:30.000Z,3.03632,-1.95308,0.440788,-2.27683
2009-07-15T13:01:30.000Z,3.0259,-1.95173,0.438393,-2.25285
2009-07-15T13:02:30.000Z,2.98732,-1.81353,0.732932,-2.25264
2009-07-15T13:03:30.000Z,2.97949,-1.94164,0.568688,-2.17836
2009-07-15T13:04:30.000Z,2.90962,-2.00429,0.351773,-2.05973
2009-07-15T13:05:30.000Z,2.96757,-1.85472,0.880948,-2.138
2009-07-15T13:06:30.000Z,2.94546,-1.66554,1.18812,-2.10791
2009-07-15T13:07:30.000Z,2.98767,-1.7144,1.2596,-2.08793
2009-07-15T13:08:30.000Z,2.79232,-1.48663,1.32067,-1.92467
2009-07-15T13:09:30.000Z,2.71949,-1.50924,0.386436,-2.20601
2009-07-15T13:10:30.000Z,2.92385,-1.78956,0.220683,-2.29581
2009-07-15T13:11:30.000Z,3.10187,-1.96429,0.165741,-2.3936
2009-07-15T13:12:30.000Z,3.08815,-2.10081,-0.0155577,-2.25604
2009-07-15T13:13:30.000Z,3.24898,-2.2442,0.148344,-2.34146
2009-07-15T13:14:30.000Z,3.25883,-2.30311,-0.210169,-2.27717
2009-07-15T13:15:30.000Z,3.27726,-2.4134,-0.272563,-2.19701
2009-07-15T13:16:30.000Z,3.29225,-2.41348,-0.395054,-2.19066
2009-07-15T13:17:30.000Z,3.28728,-2.40677,-0.542202,-2.16115
2009-07-15T13:18:30.000Z,3.23171,-2.2281,-0.729241,-2.16931
2009-07-15T13:19:30.000Z,3.24759,-2.39479,-0.324323,-2.16525
2009-07-15T13:20:30.000Z,3.26505,-2.37242,-0.263437,-2.22193
2009-07-15T13:21:30.000Z,3.27749,-2.41283,-0.291001,-2.19584
2009-07-15T13:22:30.000Z,3.32462,-2.51645,-0.298788,-2.15066
2009-07-15T13:23:30.000Z,3.30599,-2.45066,-0.357484,-2.17928
2009-07-15T13:24:30.000Z,3.2547,-2.36177,-0.398089,-2.20018
2009-07-15T13:25:30.000Z,3.2763,-2.4668,-0.308836,-2.13138
2009-07-15T13:26:30.000Z,3.26495,-2.45185,-0.336502,-2.12819
2009-07-15T13:27:30.000Z,3.27726,-2.46751,-0.395681,-2.11829
2009-07-15T13:28:30.000Z,3.27898,-2.4392,-0.42296,-2.14248
2009-07-15T13:29:30.000Z,3.2855,-2.45538,-0.70818,-2.05732
2009-07-15T13:30:30.000Z,3.28249,-2.58755,-0.578796,-1.92607
2009-07-15T13:31:30.000Z,3.27746,-2.53679,-0.418514,-2.01423
2009-07-15T13:32:30.000Z,3.26196,-2.61755,-0.904206,-1.70663
2009-07-15T13:33:30.000Z,3.26926,-2.61267,-0.713072,-1.82774
2009-07-15T13:34:30.000Z,3.2352,-2.60918,-0.822318,-1.72249
2009-07-15T13:35:30.000Z,3.20915,-2.57173,-0.749955,-1.75573
2009-07-15T13:36:30.000Z,3.12316,-2.57656,-0.621483,-1.64868
2009-07-15T13:37:30.000Z,3.17033,-2.73301,-0.493807,-1.5231
2009-07-15T13:38:30.000Z,3.11892,-2.49841,-0.914339,-1.5911
2009-07-15T13:39:30.000Z,2.95761,-2.03765,-1.33139,-1.66195
2009-07-15T13:40:30.000Z,2.92192,-1.82877,-1.49241,-1.71639
2009-07-15T13:41:30.000Z,2.94388,-1.90464,-1.29881,-1.81988
2009-07-15T13:42:30.000Z,2.90376,-1.87489,-1.21596,-1.85072
2009-07-15T13:43:30.000Z,2.94555,-2.01459,-1.10506,-1.84102
2009-07-15T13:44:30.000Z,2.94616,-2.06158,-1.01572,-1.82649
2009-07-15T13:45:30.000Z,2.99193,-2.24244,-0.949011,-1.71915
2009-07-15T13:46:30.000Z,3.00792,-2.09085,-1.14721,-1.82459
2009-07-15T13:47:30.000Z,2.98629,-2.05988,-1.27692,-1.74126
2009-07-15T13:48:30.000Z,3.00874,-1.88718,-1.18356,-2.01236
2009-07-15T13:49:30.000Z,2.97737,-1.88276,-1.68156,-1.51879
2009-07-15T13:50:30.000Z,2.8207,-2.02863,-0.928702,-1.6275
2009-07-15T13:51:30.000Z,2.85931,-2.17446,-0.282328,-1.82782
2009-07-15T13:52:30.000Z,2.72408,-2.18575,-0.630661,-1.43809
2009-07-15T13:53:30.000Z,2.71248,-2.23057,-0.637827,-1.40009
2009-07-15T13:54:30.000Z,2.78893,-2.18533,-0.572068,-1.59115
2009-07-15T13:55:30.000Z,2.97255,-2.20877,-0.111024,-1.97771
2009-07-15T13:56:30.000Z,2.95691,-2.32571,-0.0913798,-1.81558
2009-07-15T13:57:30.000Z,2.94063,-2.24835,-0.270864,-1.86594
2009-07-15T13:58:30.000Z,2.69889,-2.1488,-0.467512,-1.55962
2009-07-15T13:59:30.000Z,2.69174,-2.07071,-0.379485,-1.66953
2009-07-15T14:00:30.000Z,2.55644,-1.80888,-0.374393,-1.67995
2009-07-15T14:01:30.000Z,2.24152,-1.32209,0.914617,-1.53473
2009-07-15T14:02:30.000Z,2.33741,-1.47426,0.165594,-1.75416
2009-07-15T14:03:30.000Z,2.38535,-1.82688,-0.0587319,-1.38758
2009-07-15T14:04:30.000Z,2.39936,-1.76142,-0.539041,-1.52296
2009-07-15T14:05:30.000Z,2.42057,-1.49648,-1.46618,-1.14443
2009-07-15T14:06:30.000Z,2.31705,-1.89614,-0.898655,-0.958923
2009-07-15T14:07:30.000Z,2.39878,-2.04032,-0.831482,-0.939696
2009-07-15T14:08:30.000Z,2.50453,-1.69764,-1.56539,-0.471913
2009-07-15T14:09:30.000Z,2.46841,-1.14602,-2.17954,-0.115818
2009-07-15T14:10:30.000Z,2.39658,-1.41898,-1.91324,-0.0939169
2009-07-15T14:11:30.000Z,2.27961,-1.56674,-1.53993,0.0536685
2009-07-15T14:12:30.000Z,2.22021,-2.02474,-0.474274,0.734934
2009-07-15T14:13:30.000Z,2.07284,-1.88709,-0.645383,0.30555
2009-07-15T14:14:30.000Z,2.13228,-1.88295,-0.854158,0.278426
2009-07-15T14:15:30.000Z,2.16243,-1.93041,-0.880043,-0.0856114
2009-07-15T14:16:30.000Z,2.13278,-1.66848,-1.21688,0.24301
2009-07-15T14:17:30.000Z,2.13333,-1.49136,-1.30541,0.00664973
2009-07-15T14:18:30.000Z,2.2082,-1.61355,-1.4283,-0.292666
2009-07-15T14:19:30.000Z,2.23082,-1.84699,-1.22506,-0.20463
2009-07-15T14:20:30.000Z,2.23797,-1.89918,-1.11643,0.245196
2009-07-15T14:21:30.000Z,2.2818,-1.58786,-1.08426,1.11305
2009-07-15T14:22:30.000Z,2.26242,-1.20309,-0.730531,1.74467
2009-07-15T14:23:30.000Z,2.29006,-1.45484,-0.220527,1.71617
2009-07-15T14:24:30.000Z,2.34236,-1.78442,-0.456035,0.338354
2009-07-15T14:25:30.000Z,2.40316,-1.79156,-1.23302,-1.01028
2009-07-15T14:26:30.000Z,2.36266,-1.62951,-1.22364,-1.18707
2009-07-15T14:27:30.000Z,2.33558,-1.45308,-1.08416,-1.40757
2009-07-15T14:28:30.000Z,2.3931,-1.63946,-1.29179,-1.15791
2009-07-15T14:29:30.000Z,2.40684,-1.71357,-1.20535,-1.17029
2009-07-15T14:30:30.000Z,2.46117,-1.54012,-1.4933,-1.19374
2009-07-15T14:31:30.000Z,2.4501,-1.47616,-1.63081,-1.06204
2009-07-15T14:32:30.000Z,2.39159,-1.47312,-1.56022,-1.03556
2009-07-15T14:33:30.000Z,2.37309,-1.58838,-1.42627,-1.01957
2009-07-15T14:34:30.000Z,2.33477,-1.1154,-1.70959,-1.10632
2009-07-15T14:35:30.000Z,2.2888,-1.03941,-1.72927,-1.06053
2009-07-15T14:36:30.000Z,2.33745,-0.95928,-1.84812,-1.05236
2009-07-15T14:37:30.000Z,2.42896,-0.636911,-2.06426,-1.07431
2009-07-15T14:38:30.000Z,2.37721,-0.836153,-1.99055,-0.960319
2009-07-15T14:39:30.000Z,2.29709,-1.32876,-1.60434,-0.907063
2009-07-15T14:40:30.000Z,2.22706,-1.76187,-1.00354,-0.814434
2009-07-15T14:41:30.000Z,2.17954,-2.12389,-0.199795,-0.428284
2009-07-15T14:42:30.000Z,2.19175,-2.15186,-0.14313,-0.34516
2009-07-15T14:43:30.000Z,2.2724,-2.26041,0.00357402,-0.1417
2009-07-15T14:44:30.000Z,2.25689,-2.17901,-0.247422,-0.476673
2009-07-15T14:45:30.000Z,2.25174,-2.13648,-0.483017,-0.512927
2009-07-15T14:46:30.000Z,2.2195,-2.11388,-0.324585,-0.576317
2009-07-15T14:47:30.000Z,2.18223,-2.07118,-0.255641,-0.627077
2009-07-15T14:48:30.000Z,2.07791,-1.87213,0.594455,-0.126691
2009-07-15T14:49:30.000Z,2.04372,-1.82097,0.910374,0.113212
2009-07-15T14:50:30.000Z,2.06359,-1.76059,0.977944,0.297468
2009-07-15T14:51:30.000Z,2.07345,-1.75822,1.01998,0.383781
2009-07-15T14:52:30.000Z,2.0903,-1.69759,1.12547,0.432266
2009-07-15T14:53:30.000Z,2.0733,-1.56186,1.25707,0.499948
2009-07-15T14:54:30.000Z,2.08019,-1.66949,1.11376,0.48241
2009-07-15T14:55:30.000Z,2.09475,-1.6979,1.10883,0.487951
2009-07-15T14:56:30.000Z,2.09689,-1.67525,1.15174,0.494488
2009-07-15T14:57:30.000Z,2.09324,-1.61611,1.18486,0.58496
