UT_yyyy-mm-ddThh:mm:ss.sssZ,T_ION_FULL_ESA-B_eV
2009-07-14T21:56:38.387Z,54.841915
2009-07-14T22:02:58.284Z,51.955883
2009-07-14T22:09:18.182Z,62.677078
2009-07-14T22:15:38.079Z,49.890804
2009-07-14T22:21:57.977Z,52.219326
2009-07-14T22:28:17.875Z,52.306412
2009-07-14T22:34:37.772Z,52.947479
2009-07-14T22:40:57.670Z,49.644894
2009-07-14T22:47:17.568Z,56.600552
2009-07-14T22:53:37.465Z,50.884274
2009-07-14T22:59:57.363Z,51.035614
2009-07-14T23:06:17.261Z,50.042618
2009-07-14T23:12:37.159Z,51.214535
2009-07-14T23:18:57.056Z,49.657501
2009-07-14T23:25:16.954Z,51.269398
2009-07-14T23:31:36.852Z,51.629780
2009-07-14T23:37:56.749Z,48.413357
2009-07-14T23:44:16.647Z,48.875301
2009-07-14T23:50:36.545Z,52.322361
2009-07-14T23:56:56.443Z,51.204952
2009-07-15T00:03:16.341Z,47.695648
2009-07-15T00:09:36.238Z,50.652225
2009-07-15T00:15:56.136Z,47.119114
2009-07-15T00:22:16.034Z,45.226913
2009-07-15T00:28:35.932Z,46.854168
2009-07-15T00:34:55.829Z,49.445087
2009-07-15T00:41:15.727Z,47.705536
2009-07-15T00:47:35.625Z,48.531673
2009-07-15T00:53:55.523Z,48.880280
2009-07-15T01:00:15.421Z,52.160694
2009-07-15T01:06:35.318Z,48.242096
2009-07-15T01:12:55.216Z,49.152451
2009-07-15T01:19:15.114Z,47.167053
2009-07-15T01:25:35.012Z,47.159107
2009-07-15T01:31:54.909Z,44.637897
2009-07-15T01:38:14.807Z,54.690083
2009-07-15T01:44:34.705Z,55.352360
2009-07-15T01:50:54.603Z,62.276180
2009-07-15T01:57:14.501Z,70.913361
2009-07-15T02:03:34.398Z,62.850918
2009-07-15T02:09:54.296Z,48.301678
2009-07-15T02:16:14.194Z,49.786839
2009-07-15T02:22:34.092Z,51.894817
2009-07-15T02:28:53.990Z,51.691593
2009-07-15T02:35:13.888Z,59.262371
2009-07-15T02:41:33.785Z,52.872295
2009-07-15T02:47:53.683Z,47.646763
2009-07-15T02:54:13.581Z,55.160671
2009-07-15T03:00:33.479Z,55.991531
2009-07-15T03:06:53.377Z,50.831757
2009-07-15T03:13:13.275Z,54.670284
2009-07-15T03:19:33.173Z,55.191757
2009-07-15T03:25:53.071Z,53.132114
2009-07-15T03:32:12.968Z,53.041676
2009-07-15T03:38:32.866Z,51.301922
2009-07-15T03:44:52.764Z,55.550175
2009-07-15T03:51:12.662Z,58.144989
2009-07-15T03:57:32.560Z,58.311005
2009-07-15T04:03:52.458Z,67.974365
2009-07-15T04:10:12.356Z,70.200768
2009-07-15T04:16:32.254Z,77.811310
2009-07-15T04:22:52.152Z,52.919781
2009-07-15T04:29:12.050Z,63.314224
2009-07-15T04:35:31.948Z,66.547813
2009-07-15T04:41:51.846Z,52.934704
2009-07-15T04:48:11.743Z,61.505642
2009-07-15T04:54:31.641Z,58.267883
2009-07-15T05:00:51.539Z,74.077370
2009-07-15T05:07:11.437Z,75.080482
2009-07-15T05:13:31.335Z,61.327320
2009-07-15T05:19:51.233Z,59.754700
2009-07-15T05:26:11.131Z,54.307667
2009-07-15T05:32:31.029Z,58.060619
2009-07-15T05:38:50.927Z,50.133972
2009-07-15T05:45:10.825Z,52.685246
2009-07-15T05:51:30.723Z,59.915878
2009-07-15T05:57:50.621Z,55.785236
2009-07-15T06:04:10.519Z,55.765423
2009-07-15T06:10:30.417Z,57.983051
2009-07-15T06:16:50.315Z,55.542149
2009-07-15T06:23:10.213Z,55.507065
2009-07-15T06:29:30.111Z,56.058105
2009-07-15T06:35:50.009Z,58.623791
2009-07-15T06:42:09.907Z,59.185253
2009-07-15T06:48:29.805Z,74.205238
2009-07-15T06:54:49.703Z,50.863419
2009-07-15T07:01:09.601Z,46.953197
2009-07-15T07:07:29.499Z,52.393970
2009-07-15T07:13:49.397Z,55.410297
2009-07-15T07:20:09.295Z,55.306416
2009-07-15T07:26:29.194Z,50.081482
2009-07-15T07:32:49.092Z,47.789204
2009-07-15T07:39:08.990Z,44.983063
2009-07-15T07:45:28.888Z,45.558270
2009-07-15T07:51:48.786Z,50.894108
2009-07-15T07:58:08.684Z,46.472275
2009-07-15T08:04:28.582Z,52.918156
2009-07-15T08:10:48.480Z,50.922333
2009-07-15T08:17:08.378Z,55.809711
2009-07-15T08:23:28.276Z,52.218918
2009-07-15T08:29:48.174Z,52.948193
2009-07-15T08:36:08.072Z,53.500813
2009-07-15T08:42:27.970Z,49.918243
2009-07-15T08:48:47.868Z,51.816708
2009-07-15T08:55:07.767Z,53.647079
2009-07-15T09:01:27.665Z,52.139294
2009-07-15T09:07:47.563Z,51.596661
2009-07-15T09:14:07.461Z,44.457092
2009-07-15T09:20:27.359Z,46.475140
2009-07-15T09:26:47.257Z,46.995914
2009-07-15T09:33:07.156Z,46.115086
2009-07-15T09:39:27.054Z,48.849049
2009-07-15T09:45:46.952Z,48.879017
2009-07-15T09:52:06.850Z,46.369373
2009-07-15T09:58:26.748Z,52.294403
2009-07-15T10:04:46.646Z,53.149609
2009-07-15T10:11:06.544Z,46.577755
2009-07-15T10:17:26.442Z,47.501987
2009-07-15T10:23:46.341Z,49.218655
2009-07-15T10:30:06.239Z,44.201145
2009-07-15T10:36:26.137Z,41.332966
2009-07-15T10:42:46.035Z,59.699139
2009-07-15T10:49:05.934Z,47.677227
2009-07-15T10:55:25.832Z,56.873230
2009-07-15T11:01:45.730Z,60.534397
2009-07-15T11:08:05.628Z,60.261707
2009-07-15T11:14:25.526Z,54.210613
2009-07-15T11:20:45.425Z,55.353031
2009-07-15T11:27:05.323Z,59.701191
2009-07-15T11:33:25.221Z,56.407452
2009-07-15T11:39:45.119Z,57.556763
2009-07-15T11:46:05.017Z,58.495544
2009-07-15T11:52:24.916Z,51.041473
2009-07-15T11:58:44.814Z,50.459415
2009-07-15T12:05:04.712Z,53.711903
2009-07-15T12:11:24.610Z,50.632477
2009-07-15T12:17:44.508Z,50.729263
2009-07-15T12:24:04.407Z,53.081482
2009-07-15T12:30:24.305Z,46.827030
2009-07-15T12:36:44.203Z,49.882843
2009-07-15T12:43:04.101Z,50.156704
2009-07-15T12:49:24.000Z,59.341976
2009-07-15T12:55:43.898Z,55.978104
2009-07-15T13:02:03.796Z,57.289371
2009-07-15T13:08:23.695Z,50.711369
2009-07-15T13:14:43.593Z,49.276657
2009-07-15T13:21:03.491Z,45.550037
2009-07-15T13:27:23.389Z,51.747173
2009-07-15T13:33:43.288Z,51.050125
2009-07-15T13:40:03.186Z,49.384724
2009-07-15T13:46:23.084Z,54.126713
2009-07-15T13:52:42.983Z,47.629284
2009-07-15T13:59:02.881Z,49.517811
2009-07-15T14:05:22.779Z,51.298145
2009-07-15T14:11:42.678Z,46.139294
2009-07-15T14:18:02.576Z,48.875774
2009-07-15T14:24:22.474Z,49.976795
2009-07-15T14:30:42.372Z,47.170879
2009-07-15T14:37:02.271Z,49.707340
2009-07-15T14:43:22.169Z,45.042194
2009-07-15T14:49:42.067Z,43.103863
2009-07-15T14:56:01.966Z,44.706829
2009-07-15T15:02:21.864Z,41.514221
2009-07-15T15:08:41.762Z,45.735271
2009-07-15T15:15:01.661Z,43.973598
2009-07-15T15:21:21.559Z,42.224628
2009-07-15T15:27:41.457Z,70.762642
2009-07-15T15:34:01.356Z,44.660877
2009-07-15T15:40:21.254Z,45.392822
2009-07-15T15:46:41.153Z,45.659267
2009-07-15T15:53:01.051Z,55.087475
2009-07-15T15:59:20.949Z,55.981308
2009-07-15T16:05:40.848Z,53.315128
2009-07-15T16:12:00.746Z,46.949390
2009-07-15T16:18:20.645Z,49.561008
2009-07-15T16:24:40.543Z,53.452789
2009-07-15T16:31:00.441Z,44.711979
2009-07-15T16:37:20.340Z,45.575214
2009-07-15T16:43:40.238Z,40.038864
2009-07-15T16:50:00.136Z,57.051685
2009-07-15T16:56:20.035Z,74.165916
2009-07-15T17:02:39.933Z,48.003937
2009-07-15T17:08:59.832Z,56.643108
2009-07-15T17:15:19.730Z,60.466923
2009-07-15T17:21:39.629Z,40.477451
2009-07-15T17:27:59.527Z,41.952698
2009-07-15T17:34:19.426Z,42.216824
2009-07-15T17:40:39.325Z,43.923603
2009-07-15T17:46:59.223Z,39.422794
2009-07-15T17:53:19.122Z,41.041462
2009-07-15T17:59:39.020Z,40.553387
2009-07-15T18:05:58.919Z,46.309357
2009-07-15T18:12:18.817Z,45.481964
2009-07-15T18:18:38.715Z,47.311932
2009-07-15T18:24:58.614Z,45.190510
2009-07-15T18:31:18.512Z,50.440231
2009-07-15T18:37:38.411Z,43.653873
2009-07-15T18:43:58.309Z,46.154308
2009-07-15T18:50:18.208Z,46.518108
2009-07-15T18:56:38.106Z,46.102463
2009-07-15T19:02:58.004Z,51.933331
2009-07-15T19:09:17.903Z,52.660557
2009-07-15T19:15:37.801Z,47.114639
2009-07-15T19:21:57.699Z,50.982342
2009-07-15T19:28:17.598Z,47.956516
2009-07-15T19:34:37.496Z,53.159740
2009-07-15T19:40:57.395Z,49.221493
2009-07-15T19:47:17.293Z,65.961250
2009-07-15T19:53:37.192Z,56.857197
2009-07-15T19:59:57.090Z,43.226551
2009-07-15T20:06:16.988Z,41.750900
2009-07-15T20:12:36.887Z,41.592319
2009-07-15T20:18:56.785Z,37.012218
2009-07-15T20:25:16.684Z,40.333344
2009-07-15T20:31:36.582Z,38.750797
2009-07-15T20:37:56.481Z,38.108494
2009-07-15T20:44:16.379Z,37.690536
2009-07-15T20:50:36.277Z,36.413589
2009-07-15T20:56:56.176Z,38.677372
2009-07-15T21:03:16.074Z,42.919010
2009-07-15T21:09:35.973Z,45.842987
2009-07-15T21:15:55.871Z,43.817654
2009-07-15T21:22:15.770Z,44.511524
2009-07-15T21:28:35.668Z,57.431721
2009-07-15T21:34:55.567Z,45.264080
2009-07-15T21:41:15.465Z,38.663464
2009-07-15T21:47:35.364Z,37.832912
2009-07-15T21:53:55.262Z,38.870419
2009-07-15T22:00:15.161Z,36.917194
2009-07-15T22:06:35.059Z,45.233517
2009-07-15T22:12:54.958Z,50.407928
2009-07-15T22:19:14.856Z,36.905117
2009-07-15T22:25:34.755Z,40.480370
2009-07-15T22:31:54.653Z,40.506409
2009-07-15T22:38:14.552Z,41.157398
2009-07-15T22:44:34.450Z,55.254383
2009-07-15T22:50:54.349Z,49.459240
2009-07-15T22:57:14.247Z,38.052048
2009-07-15T23:03:34.146Z,39.772285
2009-07-15T23:09:54.044Z,37.876965
2009-07-15T23:16:13.943Z,45.869671
2009-07-15T23:22:33.841Z,42.870861
2009-07-15T23:28:53.740Z,42.623840
2009-07-15T23:35:13.639Z,53.354553
2009-07-15T23:41:33.537Z,54.070129
2009-07-15T23:47:53.436Z,42.538715
2009-07-15T23:54:13.334Z,43.749928
2009-07-16T00:00:33.233Z,46.556412
2009-07-16T00:06:53.131Z,59.152180
2009-07-16T00:13:13.030Z,62.759487
2009-07-16T00:19:32.929Z,55.385838
2009-07-16T00:25:52.827Z,53.153233
2009-07-16T00:32:12.726Z,63.859543
2009-07-16T00:38:32.625Z,52.929535
2009-07-16T00:44:52.524Z,50.660534
2009-07-16T00:51:12.422Z,54.216816
2009-07-16T00:57:32.321Z,47.769028
2009-07-16T01:03:52.220Z,63.119598
2009-07-16T01:10:12.118Z,65.370872
2009-07-16T01:16:32.017Z,65.574219
2009-07-16T01:22:51.915Z,59.761806
2009-07-16T01:29:11.814Z,63.609043
2009-07-16T01:35:31.713Z,40.023518
2009-07-16T01:41:51.611Z,40.021805
2009-07-16T01:48:11.510Z,44.135715
2009-07-16T01:54:31.408Z,44.661392
2009-07-16T02:00:51.307Z,43.808796
2009-07-16T02:07:11.206Z,46.895939
2009-07-16T02:13:31.104Z,51.284138
2009-07-16T02:19:51.003Z,50.574680
2009-07-16T02:26:10.902Z,44.682041
2009-07-16T02:32:30.800Z,55.948715
2009-07-16T02:38:50.699Z,43.701538
2009-07-16T02:45:10.598Z,48.560440
2009-07-16T02:51:30.496Z,44.331287
2009-07-16T02:57:50.395Z,43.657681
2009-07-16T03:04:10.294Z,43.174816
2009-07-16T03:10:30.193Z,43.876537
2009-07-16T03:16:50.091Z,47.101242
2009-07-16T03:23:09.990Z,50.618130
2009-07-16T03:29:29.889Z,44.469227
2009-07-16T03:35:49.787Z,43.527988
2009-07-16T03:42:09.686Z,37.227741
2009-07-16T03:48:29.585Z,33.615311
2009-07-16T03:54:49.483Z,40.523190
2009-07-16T04:01:09.382Z,41.597942
2009-07-16T04:07:29.281Z,38.467899
2009-07-16T04:13:49.179Z,43.527287
2009-07-16T04:20:09.078Z,43.345470
2009-07-16T04:26:28.977Z,41.150738
2009-07-16T04:32:48.876Z,37.064777
2009-07-16T04:39:08.774Z,40.034023
2009-07-16T04:45:28.673Z,39.116123
2009-07-16T04:51:48.572Z,41.441128
2009-07-16T04:58:08.471Z,46.507221
2009-07-16T05:04:28.369Z,41.843948
2009-07-16T05:10:48.268Z,31.030746
2009-07-16T05:17:08.167Z,35.513844
2009-07-16T05:23:28.066Z,39.367519
2009-07-16T05:29:47.965Z,39.210583
2009-07-16T05:36:07.863Z,35.821686
2009-07-16T05:42:27.762Z,35.597565
2009-07-16T05:48:47.661Z,43.193134
2009-07-16T05:55:07.560Z,39.780853
2009-07-16T06:01:27.458Z,35.524326
2009-07-16T06:07:47.357Z,33.594509
2009-07-16T06:14:07.256Z,32.947918
2009-07-16T06:20:27.155Z,40.789074
2009-07-16T06:26:47.053Z,35.491764
2009-07-16T06:33:06.952Z,32.647270
2009-07-16T06:39:26.851Z,39.575283
2009-07-16T06:45:46.750Z,41.760715
2009-07-16T06:52:06.649Z,45.912106
2009-07-16T06:58:26.548Z,42.786304
2009-07-16T07:04:46.446Z,41.277946
2009-07-16T07:11:06.345Z,62.404850
2009-07-16T07:17:26.244Z,73.827087
2009-07-16T07:23:46.143Z,44.001312
2009-07-16T07:30:06.042Z,90.522072
2009-07-16T07:36:25.941Z,99.558739
2009-07-16T07:42:45.839Z,55.839573
2009-07-16T07:49:05.738Z,104.19885
2009-07-16T07:55:25.637Z,117.90466
2009-07-16T08:01:45.536Z,83.276062
2009-07-16T08:08:05.435Z,55.644917
2009-07-16T08:14:25.334Z,45.010784
2009-07-16T08:20:45.232Z,55.629536
2009-07-16T08:27:05.131Z,50.829884
2009-07-16T08:33:25.030Z,37.577053
2009-07-16T08:39:44.929Z,39.525776
2009-07-16T08:46:04.828Z,41.346493
2009-07-16T08:52:24.727Z,31.594154
2009-07-16T08:58:44.625Z,30.235674
2009-07-16T09:05:04.524Z,38.429157
2009-07-16T09:11:24.423Z,39.642117
2009-07-16T09:17:44.322Z,39.605457
2009-07-16T09:24:04.221Z,36.611164
2009-07-16T09:30:24.120Z,40.597153
2009-07-16T09:36:44.019Z,44.344318
2009-07-16T09:43:03.918Z,33.833870
2009-07-16T09:49:23.817Z,32.582417
2009-07-16T09:55:43.716Z,69.784325
2009-07-16T10:02:03.615Z,38.560535
2009-07-16T10:08:23.514Z,36.875027
2009-07-16T10:14:43.413Z,38.546623
2009-07-16T10:21:03.311Z,37.064564
2009-07-16T10:27:23.210Z,39.076618
2009-07-16T10:33:43.109Z,37.808262
2009-07-16T10:40:03.008Z,39.820660
2009-07-16T10:46:22.907Z,46.631313
2009-07-16T10:52:42.806Z,39.684063
2009-07-16T10:59:02.705Z,46.843533
2009-07-16T11:05:22.604Z,40.683632
2009-07-16T11:11:42.503Z,50.276577
2009-07-16T11:18:02.402Z,45.843678
2009-07-16T11:24:22.301Z,45.392818
2009-07-16T11:30:42.200Z,43.182907
2009-07-16T11:37:02.099Z,38.805626
2009-07-16T11:43:21.998Z,50.669338
2009-07-16T11:49:41.897Z,35.210476
2009-07-16T11:56:01.796Z,45.488464
2009-07-16T12:02:21.695Z,40.798683
2009-07-16T12:08:41.594Z,182.19746
2009-07-16T12:15:01.493Z,179.53003
2009-07-16T12:21:21.392Z,149.95494
2009-07-16T12:27:41.291Z,162.62012
2009-07-16T12:34:01.190Z,167.66978
2009-07-16T12:40:21.089Z,180.77960
2009-07-16T12:46:40.988Z,177.84822
2009-07-16T12:53:00.887Z,155.33202
2009-07-16T12:59:20.786Z,181.66164
2009-07-16T13:05:40.685Z,172.84096
2009-07-16T13:12:00.584Z,168.97673
2009-07-16T13:18:20.483Z,170.71539
2009-07-16T13:24:40.382Z,147.31474
2009-07-16T13:31:00.281Z,151.53102
2009-07-16T13:37:20.180Z,163.42726
2009-07-16T13:43:40.079Z,142.53679
2009-07-16T13:49:59.978Z,187.09181
2009-07-16T13:56:19.877Z,160.69318
2009-07-16T14:02:39.776Z,161.34320
2009-07-16T14:08:59.676Z,77.955742
2009-07-16T14:15:19.575Z,198.90245
2009-07-16T14:21:39.474Z,129.06831
2009-07-16T14:27:59.373Z,131.83061
2009-07-16T14:34:19.272Z,152.95958
2009-07-16T14:40:39.171Z,135.27940
2009-07-16T14:46:59.070Z,154.98326
2009-07-16T14:53:18.969Z,160.35689
2009-07-16T14:59:38.868Z,174.77754
2009-07-16T15:05:58.767Z,159.68343
2009-07-16T15:12:18.666Z,143.64630
2009-07-16T15:18:38.565Z,152.67537
2009-07-16T15:24:58.464Z,170.79491
2009-07-16T15:31:18.363Z,172.62537
2009-07-16T15:37:38.262Z,152.56300
2009-07-16T15:43:58.162Z,140.38617
2009-07-16T15:50:18.061Z,127.63672
2009-07-16T15:56:37.960Z,144.87086
2009-07-16T16:02:57.859Z,164.65588
2009-07-16T16:09:17.758Z,152.79192
2009-07-16T16:15:37.657Z,141.09041
2009-07-16T16:21:57.557Z,130.51050
2009-07-16T16:28:17.456Z,188.50995
2009-07-16T16:34:37.355Z,150.44513
2009-07-16T16:40:57.254Z,108.61216
2009-07-16T16:47:17.153Z,112.60355
2009-07-16T16:53:37.052Z,154.01970
2009-07-16T16:59:56.951Z,124.78368
2009-07-16T17:06:16.851Z,131.90681
2009-07-16T17:12:36.750Z,1339.5214
2009-07-16T17:18:56.649Z,168.17653
2009-07-16T17:25:16.548Z,1102.2452
2009-07-16T17:31:36.447Z,146.41191
2009-07-16T17:37:56.347Z,1309.7123
2009-07-16T17:44:16.246Z,1959.0736
2009-07-16T17:50:36.145Z,2325.1799
2009-07-16T17:56:56.044Z,1487.5082
2009-07-16T18:03:15.944Z,1196.1025
2009-07-16T18:09:35.843Z,1851.7010
2009-07-16T18:15:55.742Z,2144.5635
2009-07-16T18:22:15.642Z,1887.0355
2009-07-16T18:28:35.541Z,1255.8258
2009-07-16T18:34:55.440Z,1901.0697
2009-07-16T18:41:15.340Z,2292.8254
2009-07-16T18:47:35.239Z,2126.1082
2009-07-16T18:53:55.138Z,2139.8933
2009-07-16T19:00:15.037Z,2070.6265
2009-07-16T19:06:34.936Z,2219.6282
2009-07-16T19:12:54.836Z,2391.7493
2009-07-16T19:19:14.735Z,2472.6685
2009-07-16T19:25:34.634Z,2458.7607
2009-07-16T19:31:54.534Z,2996.1125
2009-07-16T19:38:14.433Z,2821.6562
2009-07-16T19:44:34.332Z,2790.9851
2009-07-16T19:50:54.232Z,2926.1631
2009-07-16T19:57:14.131Z,3132.3408
2009-07-16T20:03:34.030Z,3250.8469
2009-07-16T20:09:53.930Z,3498.3281
2009-07-16T20:16:13.829Z,3004.3328
2009-07-16T20:22:33.728Z,2800.6895
2009-07-16T20:28:53.628Z,2675.2383
2009-07-16T20:35:13.527Z,2835.5820
2009-07-16T20:41:33.426Z,3027.8333
2009-07-16T20:47:53.326Z,3180.6648
2009-07-16T20:54:13.225Z,3408.1628
2009-07-16T21:00:33.125Z,3573.4924
2009-07-16T21:06:53.024Z,3677.2644
2009-07-16T21:13:12.924Z,3986.3274
2009-07-16T21:19:32.823Z,3692.5339
2009-07-16T21:25:52.722Z,3962.8494
2009-07-16T21:32:12.622Z,3367.1174
2009-07-16T21:38:32.521Z,3047.4089
2009-07-16T21:44:52.421Z,3338.7507
2009-07-16T21:51:12.320Z,3019.1426
2009-07-16T21:57:32.220Z,2684.9958
2009-07-16T22:03:52.119Z,2280.5481
2009-07-16T22:10:12.019Z,2512.7173
2009-07-16T22:16:31.918Z,1845.3121
2009-07-16T22:22:51.818Z,NaN
2009-07-16T22:29:11.718Z,NaN
2009-07-16T22:35:31.617Z,NaN
2009-07-16T22:41:51.517Z,NaN
2009-07-16T22:48:11.416Z,NaN
2009-07-16T22:54:31.316Z,NaN
2009-07-16T23:00:51.216Z,NaN
2009-07-16T23:07:11.116Z,NaN
2009-07-16T23:13:31.015Z,NaN
2009-07-16T23:19:50.915Z,744.23285
2009-07-16T23:26:10.815Z,727.09229
2009-07-16T23:32:30.715Z,717.42389
2009-07-16T23:38:50.615Z,NaN
2009-07-16T23:45:10.515Z,751.82050
2009-07-16T23:51:30.415Z,NaN
2009-07-16T23:57:50.315Z,NaN
2009-07-17T00:04:10.216Z,NaN
2009-07-17T00:10:30.116Z,NaN
2009-07-17T00:16:50.016Z,NaN
2009-07-17T00:23:09.917Z,NaN
2009-07-17T00:29:29.817Z,411.52921
2009-07-17T00:35:49.718Z,403.39014
2009-07-17T00:42:09.619Z,365.31235
2009-07-17T00:48:29.520Z,NaN
2009-07-17T00:54:49.422Z,NaN
2009-07-17T01:01:09.323Z,157.84111
2009-07-17T01:07:29.225Z,218.88704
2009-07-17T01:13:49.127Z,NaN
2009-07-17T01:20:09.030Z,NaN
2009-07-17T01:26:28.933Z,NaN
2009-07-17T01:32:48.837Z,NaN
2009-07-17T01:39:08.621Z,NaN
2009-07-17T01:45:28.234Z,NaN
2009-07-17T01:51:47.846Z,NaN
2009-07-17T01:58:10.425Z,973.58374
2009-07-17T02:04:27.004Z,979.85724
2009-07-17T02:10:46.583Z,918.35645
2009-07-17T02:17:06.272Z,828.09735
2009-07-17T02:23:26.039Z,435.27921
2009-07-17T02:29:45.856Z,332.23529
2009-07-17T02:36:05.706Z,292.82974
2009-07-17T02:42:25.577Z,256.67416
2009-07-17T02:48:45.461Z,232.04237
2009-07-17T02:55:05.353Z,NaN
2009-07-17T03:01:25.250Z,NaN
2009-07-17T03:07:45.151Z,NaN
2009-07-17T03:14:05.054Z,NaN
2009-07-17T03:20:24.959Z,333.77695
2009-07-17T03:26:44.864Z,412.68466
2009-07-17T03:33:04.770Z,497.86240
2009-07-17T03:39:24.676Z,567.70898
2009-07-17T03:45:44.582Z,553.56012
2009-07-17T03:50:17.639Z,629.81268
2009-07-17T03:51:52.616Z,633.16699
2009-07-17T03:53:27.592Z,601.77606
2009-07-17T03:55:02.569Z,648.54279
2009-07-17T03:56:37.545Z,663.80841
2009-07-17T03:58:12.522Z,NaN
2009-07-17T03:59:47.498Z,675.77496
2009-07-17T04:01:22.474Z,NaN
2009-07-17T04:02:57.451Z,NaN
2009-07-17T04:04:32.427Z,736.98560
2009-07-17T04:06:07.404Z,663.18341
2009-07-17T04:07:42.380Z,655.89850
2009-07-17T04:09:17.356Z,694.78497
2009-07-17T04:10:52.333Z,700.26270
2009-07-17T04:12:27.309Z,666.24097
2009-07-17T04:14:02.285Z,680.91760
2009-07-17T04:15:37.262Z,756.21259
2009-07-17T04:17:12.238Z,835.32471
2009-07-17T04:18:47.214Z,754.94940
2009-07-17T04:20:22.191Z,690.22388
2009-07-17T04:21:57.167Z,756.66205
2009-07-17T04:23:32.143Z,801.05688
2009-07-17T04:25:07.119Z,800.09766
2009-07-17T04:26:42.096Z,800.33807
2009-07-17T04:28:17.072Z,789.55890
2009-07-17T04:29:52.048Z,783.22949
2009-07-17T04:31:27.024Z,781.93292
2009-07-17T04:33:02.000Z,765.31171
2009-07-17T04:34:36.977Z,834.09882
2009-07-17T04:36:11.953Z,823.75488
2009-07-17T04:37:46.929Z,769.31146
2009-07-17T04:39:21.905Z,845.37231
2009-07-17T04:40:56.881Z,840.17902
2009-07-17T04:42:31.857Z,827.45776
2009-07-17T04:44:06.833Z,814.01495
2009-07-17T04:45:41.810Z,863.40424
2009-07-17T04:47:16.786Z,746.91266
2009-07-17T04:48:51.762Z,752.87256
2009-07-17T04:50:26.738Z,774.78540
2009-07-17T04:52:01.714Z,724.23389
2009-07-17T04:53:36.690Z,751.07428
2009-07-17T04:55:11.666Z,742.22577
2009-07-17T04:56:46.642Z,832.24847
2009-07-17T04:58:21.618Z,857.78412
2009-07-17T04:59:56.594Z,973.28516
2009-07-17T05:01:31.570Z,980.69550
2009-07-17T05:04:05.906Z,896.86304
2009-07-17T05:11:22.202Z,847.20392
2009-07-17T05:17:42.106Z,881.18329
2009-07-17T05:24:02.009Z,NaN
2009-07-17T05:30:21.913Z,NaN
2009-07-17T05:36:41.817Z,NaN
2009-07-17T05:43:01.720Z,1035.9161
2009-07-17T05:49:21.623Z,1217.4611
2009-07-17T05:55:41.527Z,NaN
2009-07-17T06:02:01.430Z,NaN
2009-07-17T06:08:21.333Z,NaN
2009-07-17T06:14:41.236Z,NaN
2009-07-17T06:21:01.139Z,NaN
2009-07-17T06:27:21.042Z,2096.9226
2009-07-17T06:33:40.945Z,NaN
2009-07-17T06:40:00.848Z,2106.7180
2009-07-17T06:46:20.751Z,2448.8364
2009-07-17T06:52:40.654Z,2232.9629
2009-07-17T06:59:00.557Z,2279.7673
2009-07-17T07:05:20.460Z,1908.0221
2009-07-17T07:11:40.362Z,2183.1184
2009-07-17T07:18:00.265Z,1922.7125
2009-07-17T07:24:20.168Z,2163.5349
2009-07-17T07:30:40.070Z,1971.7875
2009-07-17T07:36:59.973Z,1974.2789
2009-07-17T07:43:19.875Z,1847.3641
2009-07-17T07:49:39.778Z,1643.1245
2009-07-17T07:55:59.680Z,1486.3229
2009-07-17T08:02:19.583Z,NaN
2009-07-17T08:08:39.485Z,NaN
2009-07-17T08:14:59.388Z,NaN
2009-07-17T08:21:19.290Z,745.90039
2009-07-17T08:27:39.193Z,172.02870
2009-07-17T08:33:59.095Z,145.45296
2009-07-17T08:40:18.997Z,437.55862
2009-07-17T08:46:38.900Z,189.88179
2009-07-17T08:52:58.802Z,161.84221
2009-07-17T08:59:18.704Z,185.67143
2009-07-17T09:05:38.607Z,172.63728
2009-07-17T09:11:58.509Z,156.75035
2009-07-17T09:18:18.411Z,154.77007
2009-07-17T09:24:38.313Z,189.06895
2009-07-17T09:30:58.215Z,180.25581
2009-07-17T09:37:18.117Z,191.23607
2009-07-17T09:43:38.020Z,185.36365
2009-07-17T09:49:57.922Z,191.45860
2009-07-17T09:56:17.824Z,180.38853
2009-07-17T10:02:37.725Z,175.34729
2009-07-17T10:08:57.627Z,174.18077
2009-07-17T10:15:17.529Z,178.31731
2009-07-17T10:21:37.431Z,169.58107
2009-07-17T10:27:57.333Z,164.00018
2009-07-17T10:34:17.235Z,177.13055
2009-07-17T10:40:37.137Z,155.59721
2009-07-17T10:46:57.039Z,103.61573
2009-07-17T10:53:16.941Z,319.04602
2009-07-17T10:59:36.843Z,181.16997
2009-07-17T11:05:56.745Z,295.39221
2009-07-17T11:12:16.647Z,21.402578
2009-07-17T11:18:36.548Z,59.589191
2009-07-17T11:24:56.450Z,103.40622
2009-07-17T11:31:16.352Z,286.78506
2009-07-17T11:37:36.254Z,226.41890
2009-07-17T11:43:56.155Z,46.583202
2009-07-17T11:50:16.057Z,135.57069
2009-07-17T11:56:35.959Z,66.437675
2009-07-17T12:02:55.860Z,83.352425
2009-07-17T12:09:15.762Z,32.017773
2009-07-17T12:15:35.664Z,158.45784
2009-07-17T12:21:55.565Z,24.685822
2009-07-17T12:28:15.467Z,85.428810
2009-07-17T12:34:35.368Z,50.919266
2009-07-17T12:40:55.270Z,92.625175
2009-07-17T12:47:15.171Z,80.659035
2009-07-17T12:53:35.073Z,27.258810
2009-07-17T12:59:54.974Z,23.762657
