EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,SW_VTH__km/s,ION_NP__#/cc,VX_(GSM)_(@_x_)_km/s,VY_(GSM)_(@_y_)_km/s,VZ_(GSM)_(@_z_)_km/s
2009-07-24T08:43:59.507Z,354.49,319.76,-548.35,334.47,-249.71
2009-07-24T08:45:49.863Z,399.68,228.09,-561.19,-250.89,215.80
2009-07-24T08:47:21.716Z,426.54,232.74,-559.08,190.05,232.22
2009-07-24T08:48:59.654Z,426.54,235.45,-552.74,192.69,319.81
2009-07-24T08:50:33.708Z,437.31,302.80,-549.15,-197.32,197.52
2009-07-24T08:52:21.652Z,513.75,275.74,-571.85,10.43,180.63
2009-07-24T08:53:53.468Z,474.88,267.49,-572.15,261.69,224.54
2009-07-24T08:55:31.408Z,445.95,242.23,-566.56,10.65,293.38
2009-07-24T08:57:09.310Z,389.42,214.77,-574.30,-746.39,263.97
2009-07-24T08:59:07.861Z,480.42,261.56,-571.78,481.29,311.61
2009-07-24T09:00:28.283Z,426.12,251.30,-570.55,462.30,130.53
2009-07-24T09:02:03.162Z,417.98,236.97,-560.73,465.59,395.03
2009-07-24T09:03:34.085Z,281.30,439.30,-564.50,482.14,153.24
2009-07-24T09:05:25.160Z,414.44,224.20,-565.63,275.40,220.25
2009-07-24T09:06:56.941Z,405.30,205.93,-574.68,281.48,257.79
2009-07-24T09:08:34.917Z,392.87,200.33,-572.47,906.61,311.66
2009-07-24T09:10:14.246Z,402.90,219.62,-583.06,922.31,297.78
2009-07-24T09:11:47.699Z,377.13,208.98,-569.89,-154.84,261.43
2009-07-24T09:13:25.636Z,414.58,226.64,-572.50,-628.42,242.34
2009-07-24T09:15:25.035Z,421.78,215.90,-583.35,12.04,244.35
2009-07-24T09:16:38.453Z,389.50,214.56,-573.24,-248.09,288.42
2009-07-24T09:18:17.109Z,409.75,225.58,-562.43,322.22,11.77
2009-07-24T09:19:57.390Z,395.74,224.89,-565.03,-106.25,10.94
2009-07-24T09:21:35.328Z,451.51,237.30,-565.64,-920.41,441.83
2009-07-24T09:23:13.265Z,448.98,236.33,-564.42,-118.05,11.30
2009-07-24T09:24:48.007Z,386.29,212.45,-559.58,-119.49,823.40
2009-07-24T09:26:25.945Z,404.93,220.79,-562.56,-146.08,742.38
2009-07-24T09:28:07.082Z,457.55,264.95,-561.20,-278.38,186.06
2009-07-24T09:29:45.019Z,411.86,237.85,-567.71,-104.92,10.33
2009-07-24T09:31:41.183Z,448.23,241.81,-563.65,-819.85,10.47
2009-07-24T09:33:00.757Z,452.61,244.04,-561.26,-144.66,792.53
2009-07-24T09:34:35.636Z,450.08,241.46,-560.35,-139.61,312.62
2009-07-24T09:36:13.578Z,465.72,248.94,-564.11,-124.60,-701.65
2009-07-24T09:37:54.714Z,419.40,223.00,-569.53,-809.54,140.28
2009-07-24T09:39:32.652Z,431.32,239.07,-568.18,-270.48,223.86
2009-07-24T09:41:10.589Z,429.74,223.77,-561.39,-528.17,161.91
2009-07-24T09:42:48.531Z,373.25,204.68,-567.58,-572.50,215.35
2009-07-24T09:44:26.468Z,404.42,208.58,-567.10,-402.40,174.36
2009-07-24T09:46:04.406Z,441.78,230.48,-555.61,297.60,250.81
2009-07-24T09:48:00.742Z,482.43,246.28,-553.20,272.89,177.15
2009-07-24T09:49:23.207Z,424.12,220.42,-566.42,-142.36,-109.86
2009-07-24T09:50:55.199Z,385.26,198.27,-562.03,-152.58,-863.96
2009-07-24T09:52:33.136Z,463.75,235.56,-562.39,-177.35,-991.89
2009-07-24T09:54:13.992Z,438.17,219.59,-552.04,-390.09,-234.15
2009-07-24T09:55:48.191Z,382.67,240.86,-549.61,-115.50,-157.63
2009-07-24T09:57:26.777Z,431.52,241.16,-542.72,-151.70,-446.72
2009-07-24T09:59:04.714Z,408.45,208.70,-557.16,-160.80,-701.38
2009-07-24T10:00:39.624Z,396.10,237.48,-545.39,-856.98,-587.20
2009-07-24T10:02:17.531Z,404.46,203.48,-553.30,-134.83,-159.00
2009-07-24T10:10:39.097Z,12.50,614.28,-672.30,-902.44,-331.99
2009-07-24T10:13:47.019Z,301.55,398.90,-567.22,300.79,231.17
2009-07-24T10:15:24.238Z,484.61,218.50,-566.42,981.65,236.80
2009-07-24T10:18:36.312Z,275.24,451.94,-346.40,474.04,-1254.62
2009-07-24T10:34:57.863Z,140.38,608.97,-613.09,-927.22,-191.64
2009-07-24T10:38:15.238Z,440.89,207.77,-550.13,-701.07,-112.41
2009-07-24T10:40:29.464Z,159.02,392.39,-802.88,-147.16,889.11
2009-07-24T10:43:10.585Z,381.90,199.45,-579.87,-504.87,213.92
2009-07-24T10:51:12.660Z,458.48,239.29,-545.53,830.72,-896.17
2009-07-24T10:59:25.550Z,401.80,273.62,-541.29,-164.24,-347.61
2009-07-24T11:00:54.851Z,275.35,218.26,-543.37,201.71,-476.58
2009-07-24T11:06:08.863Z,137.53,108.53,-645.93,254.31,375.94
2009-07-24T11:07:32.867Z,421.93,174.10,-549.11,-489.70,-163.79
2009-07-24T11:09:30.015Z,538.76,241.78,-547.00,-153.85,-180.02
2009-07-24T11:10:49.414Z,475.72,283.71,-541.14,10.70,778.63
2009-07-24T11:12:25.109Z,453.74,257.92,-554.91,-488.21,232.48
2009-07-24T11:14:07.707Z,321.65,173.31,-574.10,-547.49,-287.29
2009-07-24T11:15:41.843Z,427.55,215.69,-559.30,703.41,190.92
2009-07-24T11:17:22.839Z,507.35,230.70,-553.36,912.04,251.88
2009-07-24T11:18:58.437Z,458.78,198.67,-555.25,11.86,371.07
2009-07-24T11:20:31.785Z,504.95,267.74,-549.13,202.42,-107.99
2009-07-24T11:23:48.367Z,431.25,246.04,-544.57,993.09,-111.95
2009-07-24T11:25:47.769Z,450.69,249.34,-542.84,158.83,-194.14
2009-07-24T11:27:06.554Z,423.31,251.14,-544.00,175.40,-131.73
2009-07-24T11:28:40.792Z,376.54,294.40,-543.09,10.46,-484.13
2009-07-24T11:30:24.851Z,375.51,317.17,-543.96,185.28,-273.49
2009-07-24T11:32:01.265Z,376.01,304.14,-536.59,304.91,604.50
2009-07-24T11:33:40.589Z,368.76,324.52,-541.94,139.20,-470.89
2009-07-24T11:35:18.527Z,368.74,313.06,-541.42,12.89,-316.48
2009-07-24T11:36:57.316Z,373.32,352.20,-539.92,135.79,594.86
2009-07-24T11:38:35.253Z,390.63,309.77,-542.45,147.06,272.81
2009-07-24T11:40:13.191Z,408.73,289.83,-543.95,189.30,503.58
2009-07-24T11:42:07.257Z,464.89,260.34,-539.05,274.75,950.56
2009-07-24T11:43:32.105Z,392.60,296.34,-536.31,310.33,-174.20
2009-07-24T11:45:04.769Z,389.31,291.99,-537.60,185.73,-658.49
2009-07-24T11:46:41.863Z,397.49,275.36,-539.77,183.11,-704.06
2009-07-24T11:48:22.144Z,461.88,243.34,-539.60,147.65,-739.92
2009-07-24T11:50:01.613Z,473.78,206.52,-544.66,-160.01,271.20
2009-07-24T11:51:32.644Z,461.28,241.18,-548.60,864.35,-155.84
2009-07-24T11:53:12.085Z,439.05,213.24,-550.25,10.93,184.39
2009-07-24T11:54:46.281Z,420.58,264.26,-548.54,613.34,12.80
2009-07-24T11:56:29.492Z,385.80,276.15,-540.32,164.02,-584.44
2009-07-24T11:58:22.089Z,378.87,264.59,-539.72,-232.40,136.13
2009-07-24T11:59:46.253Z,394.15,267.45,-545.00,-109.43,132.64
2009-07-24T12:01:21.132Z,413.28,268.81,-543.55,10.94,165.41
2009-07-24T12:03:05.835Z,463.15,210.32,-550.33,210.85,162.90
2009-07-24T12:04:39.210Z,415.13,238.67,-547.71,179.38,147.28
2009-07-24T12:06:14.949Z,396.99,265.83,-543.79,895.61,137.88
2009-07-24T12:07:55.910Z,469.57,243.05,-546.94,10.91,172.97
2009-07-24T12:09:37.589Z,486.51,222.36,-551.24,180.02,183.99
2009-07-24T12:11:11.753Z,451.33,223.97,-557.87,320.46,251.55
2009-07-24T12:16:11.585Z,483.71,276.19,-547.91,11.29,178.23
2009-07-24T12:17:58.023Z,469.65,275.46,-591.00,624.28,-490.50
2009-07-24T12:19:41.199Z,462.48,220.19,-571.73,267.32,146.58
2009-07-24T12:21:02.445Z,418.43,202.22,-568.32,-425.57,179.31
2009-07-24T12:22:40.386Z,427.24,228.52,-582.32,-579.94,290.63
2009-07-24T12:24:18.359Z,439.49,238.93,-585.39,-333.21,286.30
2009-07-24T12:25:56.296Z,401.38,243.99,-586.38,-201.47,285.46
2009-07-24T12:27:34.843Z,416.11,226.03,-584.77,-131.60,328.43
2009-07-24T12:29:11.324Z,366.17,217.64,-583.88,473.32,266.86
2009-07-24T12:30:49.265Z,362.47,224.94,-584.21,300.35,275.06
2009-07-24T12:32:27.199Z,351.78,217.26,-584.55,557.10,262.42
2009-07-24T12:34:05.140Z,347.39,234.44,-585.95,793.71,272.98
2009-07-24T12:36:02.292Z,398.25,239.01,-586.86,159.61,255.96
2009-07-24T12:37:12.683Z,440.31,222.89,-578.71,854.18,372.97
2009-07-24T12:38:53.644Z,416.20,208.32,-570.67,182.85,289.50
2009-07-24T12:40:31.585Z,433.29,210.23,-557.00,-638.90,249.25
2009-07-24T12:42:09.523Z,431.80,197.71,-552.51,613.49,216.20
2009-07-24T12:43:44.261Z,458.01,213.75,-545.82,-109.67,10.50
2009-07-24T12:45:19.316Z,434.44,231.30,-545.08,201.33,11.94
2009-07-24T12:47:03.375Z,481.91,247.56,-538.93,-198.96,471.43
2009-07-24T12:48:35.191Z,462.76,237.77,-546.01,-803.58,147.24
2009-07-24T12:50:22.992Z,468.52,220.64,-545.12,238.30,221.08
2009-07-24T12:52:14.707Z,460.68,219.64,-543.34,253.64,158.80
2009-07-24T12:53:38.191Z,479.31,259.37,-540.78,-841.58,130.44
2009-07-24T12:55:12.242Z,485.69,265.21,-536.91,-154.18,170.93
2009-07-24T12:56:50.179Z,486.13,268.98,-538.52,-964.79,335.54
2009-07-24T12:58:30.441Z,436.77,217.13,-539.88,-210.64,617.42
2009-07-24T13:00:04.503Z,437.15,215.26,-546.65,-872.88,205.98
2009-07-24T13:01:41.585Z,453.01,193.75,-544.01,223.20,208.22
2009-07-24T13:03:22.722Z,418.69,202.60,-542.04,-382.10,160.17
2009-07-24T13:04:59.875Z,489.61,236.71,-536.46,805.37,11.08
2009-07-24T13:06:37.789Z,522.33,242.37,-527.27,372.65,12.82
2009-07-24T13:08:31.031Z,536.22,241.02,-523.87,-488.95,203.79
2009-07-24T13:09:56.722Z,459.20,208.75,-538.25,-165.67,993.68
2009-07-24T13:11:30.074Z,506.01,225.46,-530.68,-955.24,979.10
2009-07-24T13:13:07.296Z,587.98,249.61,-524.40,-300.95,171.18
2009-07-24T13:14:43.738Z,483.17,249.06,-521.96,392.21,498.23
2009-07-24T13:16:26.304Z,461.46,243.28,-519.17,347.99,396.46
2009-07-24T13:18:04.207Z,408.57,246.84,-520.49,299.07,252.30
2009-07-24T13:19:39.085Z,398.99,260.71,-520.11,534.98,363.65
2009-07-24T13:21:17.023Z,400.64,267.42,-519.00,899.64,304.82
2009-07-24T13:22:56.492Z,494.38,250.53,-521.58,196.81,-101.28
2009-07-24T13:24:51.124Z,484.28,210.38,-527.77,277.91,-342.19
2009-07-24T13:26:07.601Z,461.18,257.42,-525.46,291.53,-999.53
2009-07-24T13:27:49.484Z,436.60,223.37,-524.02,148.67,-222.06
2009-07-24T13:29:26.609Z,506.39,216.23,-521.39,290.05,-483.61
2009-07-24T13:30:56.183Z,436.51,209.07,-520.54,335.36,-257.68
2009-07-24T13:32:42.488Z,488.72,204.54,-525.25,319.48,-367.65
2009-07-24T13:34:14.269Z,454.85,198.01,-532.66,324.18,-356.14
2009-07-24T13:35:49.996Z,514.01,232.99,-517.20,209.91,-186.21
2009-07-24T13:37:31.714Z,515.21,220.32,-517.69,244.50,-239.81
2009-07-24T13:39:09.652Z,521.41,223.54,-515.61,273.17,-239.04
2009-07-24T13:41:07.484Z,467.99,197.38,-527.40,337.59,-316.55
2009-07-24T13:42:21.722Z,407.88,255.66,-517.86,220.56,-811.11
2009-07-24T13:44:06.492Z,415.12,250.02,-518.25,211.78,750.41
2009-07-24T13:45:42.937Z,447.95,251.34,-515.59,285.13,814.21
2009-07-24T13:47:27.101Z,468.87,241.70,-521.79,12.41,518.48
2009-07-24T13:49:04.195Z,493.05,241.99,-520.09,165.00,802.18
2009-07-24T13:50:42.980Z,483.91,238.57,-523.12,11.98,782.09
2009-07-24T13:52:26.898Z,607.91,290.08,-537.84,130.11,250.92
2009-07-24T13:54:01.914Z,347.96,193.10,-548.55,11.52,174.45
2009-07-24T13:55:30.675Z,433.47,210.11,-545.06,268.44,276.73
2009-07-24T13:57:30.035Z,436.62,231.87,-549.06,262.99,282.99
2009-07-24T13:58:45.054Z,353.14,216.76,-542.05,829.97,203.95
2009-07-24T14:00:27.546Z,408.97,217.21,-541.49,159.89,214.92
2009-07-24T14:02:08.374Z,435.14,230.59,-545.63,-220.71,271.15
2009-07-24T14:03:43.425Z,438.25,229.64,-549.20,469.53,287.54
2009-07-24T14:05:21.363Z,387.09,213.84,-553.03,978.34,291.10
2009-07-24T14:06:56.066Z,386.71,218.00,-541.49,-545.47,201.07
2009-07-24T14:08:37.207Z,433.71,224.96,-533.43,131.03,195.77
2009-07-24T14:10:15.179Z,405.50,227.06,-543.74,170.62,234.69
2009-07-24T14:11:56.039Z,385.51,207.42,-545.96,10.55,238.05
2009-07-24T14:13:47.710Z,460.56,213.65,-537.75,717.55,155.75
2009-07-24T14:15:12.023Z,395.63,211.77,-539.33,-886.76,164.41
2009-07-24T14:16:46.898Z,394.60,214.45,-541.69,-514.77,251.78
2009-07-24T14:18:24.871Z,430.77,226.29,-537.52,-108.45,200.68
2009-07-24T14:20:03.492Z,408.76,218.55,-546.06,-420.17,204.58
2009-07-24T14:21:31.566Z,453.18,200.13,-538.40,-339.13,189.28
2009-07-24T14:23:15.589Z,488.09,233.53,-530.65,-642.83,10.18
2009-07-24T14:24:53.566Z,434.25,220.91,-536.13,-536.49,144.06
2009-07-24T14:26:31.468Z,394.09,225.66,-540.52,-491.09,161.32
2009-07-24T14:28:09.441Z,466.69,232.90,-533.11,-209.72,275.02
2009-07-24T14:30:02.652Z,446.30,218.18,-529.31,-512.17,136.23
2009-07-24T14:31:28.382Z,481.23,225.52,-531.15,-175.36,-199.74
2009-07-24T14:33:02.433Z,690.54,324.76,-524.72,11.28,843.47
2009-07-24T14:36:16.078Z,381.93,235.40,-539.93,-930.59,165.55
2009-07-24T14:37:59.285Z,512.52,267.39,-531.68,254.79,806.00
2009-07-24T14:39:31.128Z,389.86,342.40,-524.50,913.04,796.67
2009-07-24T14:41:22.132Z,455.64,202.79,-564.43,382.54,265.51
2009-07-24T14:42:50.890Z,468.05,210.59,-558.55,519.00,240.34
2009-07-24T14:44:28.792Z,433.86,203.90,-567.33,-862.60,225.88
2009-07-24T14:46:21.246Z,612.86,253.09,-522.14,248.44,935.99
2009-07-24T14:47:47.769Z,378.24,218.93,-526.45,215.64,305.87
2009-07-24T14:49:22.644Z,405.44,216.91,-524.79,692.38,300.30
2009-07-24T14:50:56.699Z,363.54,329.46,-522.39,10.45,953.77
2009-07-24T14:52:40.730Z,367.96,211.14,-519.81,994.43,236.91
2009-07-24T14:54:14.082Z,409.15,219.99,-524.40,139.92,178.38
2009-07-24T14:55:50.515Z,379.25,311.93,-524.71,120.36,500.84
2009-07-24T14:57:33.726Z,480.71,260.36,-525.91,679.87,12.02
2009-07-24T14:59:10.957Z,483.42,270.20,-526.63,235.66,744.56
2009-07-24T15:00:48.039Z,454.53,242.28,-536.19,-150.52,-108.68
2009-07-24T15:02:42.808Z,476.18,216.41,-544.10,-108.38,-171.34
2009-07-24T15:04:03.914Z,403.93,199.98,-536.72,-176.19,-192.58
2009-07-24T15:05:35.734Z,490.93,222.43,-530.98,-259.14,776.11
2009-07-24T15:07:13.707Z,471.98,227.73,-537.12,-172.01,-150.65
2009-07-24T15:08:52.421Z,502.68,220.78,-536.44,228.94,-346.07
2009-07-24T15:10:32.785Z,426.32,186.74,-550.77,308.86,346.32
2009-07-24T15:12:10.722Z,385.65,193.43,-557.17,199.03,353.87
2009-07-24T15:13:48.660Z,423.65,194.80,-557.69,11.08,354.14
2009-07-24T15:15:24.218Z,421.92,211.07,-552.55,-607.74,342.65
2009-07-24T15:17:01.304Z,445.01,214.06,-544.19,-980.87,148.96
2009-07-24T15:19:00.839Z,514.38,241.05,-556.03,921.89,150.52
2009-07-24T15:20:21.097Z,431.86,214.94,-557.83,-141.79,12.68
2009-07-24T15:21:55.976Z,390.28,187.16,-551.72,278.51,260.34
2009-07-24T15:23:33.914Z,415.59,211.17,-552.58,-968.36,178.44
2009-07-24T15:26:49.789Z,397.34,185.23,-550.52,-221.44,243.86
2009-07-24T15:28:30.109Z,407.66,194.45,-552.97,308.94,269.99
2009-07-24T15:35:20.226Z,422.17,187.80,-551.38,10.48,322.39
2009-07-24T15:36:42.863Z,407.05,190.07,-554.58,255.50,288.04
2009-07-24T15:38:11.617Z,383.37,189.08,-545.02,172.12,236.31
2009-07-24T15:39:55.679Z,399.16,181.99,-540.81,212.76,219.36
2009-07-24T15:41:33.617Z,473.57,207.70,-533.73,195.27,310.85
2009-07-24T15:43:11.519Z,457.31,200.92,-531.34,-279.14,218.73
2009-07-24T15:44:48.597Z,589.67,233.21,-524.84,481.30,155.30
2009-07-24T15:46:27.468Z,406.39,232.54,-521.49,284.48,890.05
2009-07-24T15:48:07.609Z,540.45,234.02,-520.60,-715.68,379.24
2009-07-24T15:49:43.308Z,385.38,182.65,-544.12,650.30,227.78
2009-07-24T15:51:36.550Z,532.30,222.73,-541.34,215.56,412.24
2009-07-24T15:53:02.074Z,450.95,228.12,-528.84,-885.69,193.76
2009-07-24T15:54:31.757Z,387.62,214.62,-516.91,-140.27,12.02
2009-07-24T15:56:20.292Z,466.33,271.34,-532.20,-260.82,-200.98
2009-07-24T15:57:49.769Z,444.65,220.23,-547.37,-157.39,-253.59
2009-07-24T15:59:27.882Z,423.84,210.80,-543.42,-117.95,-307.02
2009-07-24T16:01:04.925Z,490.50,263.84,-539.47,-114.33,-130.78
2009-07-24T16:02:37.460Z,458.38,238.33,-539.20,-360.09,-184.38
2009-07-24T16:04:18.460Z,486.06,256.19,-543.73,-514.82,-286.49
2009-07-24T16:05:51.160Z,430.25,254.88,-529.88,-185.20,-935.03
2009-07-24T16:07:52.738Z,506.52,238.52,-533.97,-137.62,-952.49
2009-07-24T16:09:15.335Z,436.40,202.67,-544.29,-131.78,-189.94
2009-07-24T16:10:49.566Z,421.08,209.57,-542.66,-158.68,-221.28
2009-07-24T16:12:25.089Z,461.48,220.37,-540.21,-340.99,-264.41
2009-07-24T16:14:06.058Z,396.29,188.20,-544.72,-143.07,-595.20
2009-07-24T16:15:44.207Z,396.94,208.48,-545.78,-945.48,-124.25
2009-07-24T16:17:20.437Z,452.40,222.44,-533.22,-126.60,489.01
2009-07-24T16:19:05.378Z,463.28,244.37,-540.68,-564.00,-228.13
2009-07-24T16:20:37.847Z,434.00,220.09,-538.32,-199.46,300.01
2009-07-24T16:22:12.722Z,453.25,216.77,-532.49,-198.82,-276.69
2009-07-24T16:24:12.121Z,530.43,233.81,-534.81,-740.17,-120.39
2009-07-24T16:25:34.722Z,467.17,251.32,-545.29,-103.18,124.53
2009-07-24T16:27:06.574Z,548.05,243.49,-530.57,-186.66,-427.27
2009-07-24T16:28:42.230Z,549.84,274.70,-530.78,379.95,-175.81
2009-07-24T16:30:16.472Z,526.94,253.35,-532.59,-962.59,-939.70
2009-07-24T16:31:59.707Z,478.40,264.81,-525.43,854.45,-118.50
2009-07-24T16:33:44.593Z,467.21,241.63,-539.20,-683.14,-312.34
2009-07-24T16:35:16.234Z,459.79,223.32,-538.75,-159.59,-119.98
2009-07-24T16:36:54.171Z,448.93,229.54,-536.76,-200.92,-881.67
2009-07-24T16:38:29.046Z,454.73,223.97,-527.34,-197.82,-511.45
2009-07-24T16:40:28.414Z,456.17,250.99,-529.54,-132.97,276.40
2009-07-24T16:41:52.578Z,434.41,231.68,-523.79,-226.04,623.60
2009-07-24T16:43:26.781Z,483.86,250.28,-527.63,-136.67,565.82
2009-07-24T16:45:03.898Z,407.02,241.21,-528.99,-887.77,-415.56
2009-07-24T16:46:43.332Z,437.89,225.44,-523.55,-729.79,-876.84
2009-07-24T16:48:21.269Z,439.57,219.07,-525.43,-666.90,-103.47
2009-07-24T16:49:59.207Z,451.51,225.04,-530.33,-225.14,873.41
2009-07-24T16:51:37.148Z,470.16,237.40,-533.71,-207.85,221.49
2009-07-24T16:53:06.789Z,594.78,308.21,-525.78,341.97,-104.54
2009-07-24T16:55:00.027Z,478.46,258.68,-537.90,-414.81,506.69
2009-07-24T16:56:49.324Z,457.76,236.57,-542.20,-140.49,-215.64
2009-07-24T16:58:07.374Z,460.32,248.72,-539.26,-723.59,-194.98
2009-07-24T16:59:45.488Z,460.99,237.50,-545.07,-120.50,-231.76
2009-07-24T17:01:20.222Z,494.67,247.27,-541.06,-927.75,-217.51
2009-07-24T17:03:01.363Z,464.35,245.38,-539.62,-278.64,-290.78
2009-07-24T17:04:37.773Z,497.53,236.67,-537.64,-233.88,138.92
2009-07-24T17:06:23.222Z,482.34,233.33,-537.80,-233.53,904.48
2009-07-24T17:07:59.769Z,476.46,235.23,-534.90,182.34,666.28
2009-07-24T17:09:32.292Z,435.98,300.72,-522.27,143.79,222.93
2009-07-24T17:11:13.292Z,427.91,311.36,-523.81,782.39,258.82
2009-07-24T17:13:07.359Z,545.03,267.65,-525.94,154.32,255.75
2009-07-24T17:14:29.851Z,619.02,300.42,-523.69,193.58,-265.16
2009-07-24T17:16:07.933Z,494.56,256.33,-535.75,699.25,156.40
2009-07-24T17:17:45.871Z,491.20,242.15,-538.81,-187.31,301.85
2009-07-24T17:19:23.808Z,522.73,258.34,-530.41,220.41,413.80
2009-07-24T17:20:57.156Z,480.24,287.49,-527.41,197.53,344.65
2009-07-24T17:22:36.664Z,475.92,303.63,-527.57,389.61,520.66
2009-07-24T17:24:16.093Z,501.71,288.20,-527.81,220.50,-613.28
2009-07-24T17:26:01.683Z,442.08,236.85,-558.74,197.98,612.65
2009-07-24T17:27:33.503Z,451.15,242.48,-556.79,144.92,10.09
2009-07-24T17:29:28.132Z,487.57,246.18,-542.27,418.11,161.52
2009-07-24T17:30:49.203Z,458.94,251.14,-550.61,378.43,179.22
2009-07-24T17:32:24.121Z,480.11,235.20,-545.93,210.07,12.84
2009-07-24T17:34:02.878Z,469.82,238.72,-548.25,150.79,158.35
2009-07-24T17:35:42.300Z,458.93,239.23,-552.63,-110.83,140.23
2009-07-24T17:37:21.132Z,378.07,210.27,-556.09,121.32,12.77
2009-07-24T17:38:55.874Z,486.26,246.67,-537.27,179.27,604.13
2009-07-24T17:40:37.011Z,558.99,277.85,-530.61,12.54,-113.41
2009-07-24T17:42:14.101Z,504.38,267.81,-526.85,264.47,-415.17
2009-07-24T17:43:49.687Z,515.75,261.20,-529.57,226.18,-651.41
2009-07-24T17:45:43.070Z,529.24,260.13,-531.28,135.22,386.73
2009-07-24T17:47:08.765Z,512.28,263.00,-536.71,10.43,897.84
2009-07-24T17:48:46.566Z,476.38,256.81,-538.80,262.83,975.39
2009-07-24T17:50:18.382Z,472.96,240.10,-537.24,222.06,556.53
2009-07-24T17:52:02.441Z,470.36,255.55,-543.51,975.60,11.05
2009-07-24T17:53:34.257Z,500.63,242.17,-540.52,215.42,896.22
2009-07-24T17:55:09.277Z,458.40,243.25,-539.74,171.74,733.93
2009-07-24T17:56:59.457Z,443.15,231.73,-553.44,765.63,12.87
2009-07-24T17:58:28.894Z,481.73,253.29,-547.48,766.59,175.71
2009-07-24T18:00:06.835Z,479.91,230.34,-547.04,909.20,12.29
2009-07-24T18:02:03.843Z,495.10,245.43,-541.29,248.34,-854.85
2009-07-24T18:03:24.949Z,408.31,217.27,-548.68,312.24,-612.22
2009-07-24T18:04:59.828Z,479.99,239.04,-540.17,174.68,138.01
2009-07-24T18:06:40.968Z,488.53,239.31,-529.77,150.68,255.63
2009-07-24T18:08:18.082Z,675.83,286.60,-526.43,-140.75,11.60
2009-07-24T18:09:59.730Z,478.19,229.69,-538.28,-225.74,753.61
2009-07-24T18:11:34.609Z,459.84,241.64,-538.49,-134.15,172.12
2009-07-24T18:13:12.546Z,469.02,219.39,-541.54,-106.82,170.01
2009-07-24T18:14:47.570Z,504.60,254.78,-538.84,-813.26,641.08
2009-07-24T18:16:17.710Z,541.07,261.13,-531.76,-241.66,-273.50
2009-07-24T18:18:20.132Z,469.72,233.04,-537.34,-158.50,198.04
2009-07-24T18:19:38.351Z,477.05,232.04,-537.87,-630.48,614.74
2009-07-24T18:21:19.320Z,572.26,258.42,-533.81,-232.74,162.19
2009-07-24T18:23:00.171Z,515.39,257.04,-539.95,384.44,544.54
2009-07-24T18:24:29.078Z,496.79,245.12,-536.58,-135.80,808.95
2009-07-24T18:26:12.328Z,505.39,248.03,-534.05,-772.71,948.24
2009-07-24T18:27:50.265Z,528.45,262.40,-529.02,-156.53,-524.69
2009-07-24T18:29:27.343Z,489.96,247.17,-528.78,-253.54,203.78
2009-07-24T18:31:03.921Z,439.42,244.88,-526.47,-180.40,128.17
2009-07-24T18:32:47.804Z,411.89,220.68,-535.21,-106.13,400.89
2009-07-24T18:34:39.515Z,421.23,221.33,-540.32,-808.58,478.56
2009-07-24T18:35:59.273Z,398.40,203.97,-538.66,-136.23,390.60
2009-07-24T18:37:41.625Z,417.26,211.26,-537.42,-103.61,347.59
2009-07-24T18:39:16.679Z,440.28,232.22,-536.93,106.96,125.56
2009-07-24T18:40:54.617Z,444.86,219.60,-537.55,548.50,790.09
2009-07-24T18:42:34.085Z,417.62,216.16,-538.69,-115.37,522.86
2009-07-24T18:44:13.414Z,361.51,209.15,-546.65,-287.42,10.73
2009-07-24T18:45:42.312Z,445.61,231.44,-536.50,581.40,656.83
2009-07-24T18:47:29.437Z,403.09,223.41,-545.11,-876.77,-541.91
2009-07-24T18:48:56.664Z,443.68,220.76,-537.91,-117.84,-657.69
2009-07-24T18:50:58.906Z,440.81,216.30,-536.17,-855.70,-200.58
2009-07-24T18:52:20.015Z,422.57,228.19,-541.63,-861.52,-172.31
2009-07-24T18:53:51.828Z,377.79,197.52,-536.54,-142.87,-203.13
2009-07-24T18:55:28.414Z,423.14,224.68,-535.35,-137.48,-526.88
2009-07-24T18:57:13.828Z,390.50,217.27,-536.35,-101.74,-174.40
2009-07-24T18:58:44.296Z,401.98,207.58,-529.44,-156.11,-211.62
2009-07-24T19:00:31.234Z,431.80,226.21,-535.77,-112.29,178.95
2009-07-24T19:02:10.703Z,399.13,213.66,-541.89,-971.82,923.20
2009-07-24T19:03:41.164Z,437.87,203.16,-539.10,101.16,-228.22
2009-07-24T19:05:26.578Z,431.88,251.26,-547.23,-594.33,-899.91
2009-07-24T19:07:18.328Z,402.77,216.32,-537.78,-990.36,-711.90
2009-07-24T19:08:39.570Z,402.48,228.00,-544.91,-108.88,-878.84
2009-07-24T19:10:14.304Z,402.28,220.14,-540.94,-101.78,-188.95
2009-07-24T19:11:52.249Z,379.83,219.18,-543.49,-395.93,-126.32
2009-07-24T19:13:31.015Z,426.17,234.47,-548.23,-314.25,700.71
2009-07-24T19:15:08.265Z,453.89,211.05,-548.88,176.52,-174.87
2009-07-24T19:16:46.203Z,495.83,268.72,-539.16,-957.90,-479.93
2009-07-24T19:18:20.945Z,402.61,226.28,-539.34,-458.11,-172.52
2009-07-24T19:20:02.078Z,384.38,225.20,-540.42,380.55,-239.84
2009-07-24T19:21:40.703Z,415.40,231.22,-545.41,-161.12,936.41
